datetime,house_type,price,acreage,address,district,city,bedrooms,wc,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,amenities_rating
2023-06-02 13:26:14,Nhà riêng,2.7,38.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,2.7,2.7,,2.0,,,9,10.8440568,106.6403038,False,False,True,False,1
2023-06-02 14:15:20,Nhà riêng,2.3,26.0,"tân hoà đông, bình trị đông, bình tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,2.0,,,2.0,2.0,2.0,9,10.768968,106.6141605,False,True,True,False,2
2023-06-02 14:15:38,Nhà riêng,4.65,60.0,"Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,4.0,,2.0,2.0,2.0,2.0,9,10.727068,106.7261695,False,True,True,True,3
2023-06-02 14:16:07,Nhà riêng,0.82,96.0,"Vĩnh Cửu, Đồng Nai",Vĩnh Cửu,Đồng Nai,,,0.6,0.6,,,,,9,11.2427039,107.05314571946911,False,False,False,False,0
2023-06-02 14:18:04,Nhà mặt phố,2150000.0,20.0,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,2.0,2.0,,,2.0,2.0,9,10.8298295,106.7617899,False,False,True,False,1
2023-06-02 14:33:00,Nhà riêng,0.0068,42.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,3.0,6.0,6.0,,,4.0,4.0,9,20.9936873,105.8143014,True,True,True,False,4
2023-06-02 14:46:48,Nhà riêng,0.6,70.0,"Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,2.0,2.0,0.004,0.004,,1.0,,,9,10.878345,106.57635314823771,False,False,True,False,1
2023-06-02 15:10:45,Nhà mặt phố,2.45,46.0,"Thuận An , Bình Dương",Thuận An,Bình Dương,3.0,3.0,0.5,2.45,2.0,2.0,2.0,,9,10.9035106,106.6990779,True,False,True,True,4
2023-06-02 15:11:19,Nhà riêng,4.8,48.0,"Long Biên, Hà Nội",Long Biên,Hà Nội,6.0,5.0,4.8,,,6.0,5.0,5.0,9,21.0257066,105.8921527,False,True,True,False,2
2023-06-02 16:06:41,Nhà riêng,6.3,45.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,5.0,6.0,6.0,,,,,9,20.9936873,105.8143014,True,True,True,False,4
2023-06-02 17:14:57,Nhà mặt phố,15.5,71.0,"Vinhomes Ocean Park Gia Lâm, Hà Nội",Gia Lâm,Hà Nội,,,15.5,15.5,,,5.0,,9,20.99426285,105.94847193494948,False,False,False,True,1
2023-06-02 17:15:56,Nhà riêng,5.5,36.0,ngõ 1008 đường Láng quận Đống Đa Hà Nội,Đống Đa,Hà Nội,4.0,5.0,5.0,5.5,,1.0,1.0,,9,21.0254593,105.8013008,True,True,True,True,5
2023-06-02 17:27:01,Nhà mặt phố,5.2,41.0,"Bình Trị Đông, Bình Trị Đông, Bình Tân, Hồ Chí Minh, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,3.0,2.0,5.0,,,3.0,2.0,2.0,9,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-02 17:43:27,Nhà riêng,3.8,26.0,ngõ 72 đường Nguyễn Trãi Thanh Xuân Hà Nội,Thanh Xuân,Hà Nội,3.0,4.0,3.8,3.8,,1.0,5.0,,9,20.9936873,105.8143014,True,True,True,False,4
2023-06-02 18:11:26,Nhà mặt phố,8.5,66.0,"Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,,,8.0,,,,5.0,,9,10.7976722,106.66523106900442,False,False,False,False,0
2023-06-02 18:20:11,Nhà riêng,3.5,30.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,3.0,4.0,3.5,3.5,,3.0,,,9,21.02916475,105.80343767219593,True,True,True,True,5
2023-06-02 21:26:07,Nhà riêng,4.8,100.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,3.0,2.0,,,2.0,3.0,2.0,,9,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-02 21:26:30,Nhà riêng,4.6,47.0,"Ngõ Gốc Đề, Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,5.0,4.0,4.6,4.6,,5.0,2.0,,9,21.012198,105.8552245,True,True,True,True,5
2023-06-02 10:58:08,Nhà riêng,5.15,50.0,"Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội,4.0,3.0,5.15,,3.0,4.0,3.0,,9,21.0151072,105.7814958,False,False,False,False,0
2023-06-02 10:56:30,Nhà riêng,3.4,33.0,"Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Hà Nội,2.0,,3.4,,,2.0,3.0,,9,21.0477677,105.7508232,False,False,True,False,1
2023-06-02 10:52:15,Nhà riêng,5.1,42.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,,5.1,,,4.0,4.0,,9,20.9936873,105.8143014,True,True,True,False,4
2023-06-02 10:51:58,Nhà riêng,3.57,72.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,4.0,2.0,3.57,3.57,2.0,4.0,2.0,2.0,9,10.9509538,106.8226134,True,False,True,True,4
2023-06-02 10:50:32,Nhà riêng,3.5,25.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,3.5,,,,1.0,,9,20.9936873,105.8143014,True,True,True,False,4
2023-06-02 10:43:57,Nhà riêng,2.8,44.0,"Phường Yên Hòa, Quận Cầu Giấy, Hà Nội, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,2.8,0.006,,,2.0,,9,20.9936873,105.8143014,True,True,True,False,4
2023-06-02 10:28:42,Nhà riêng,14.0,93.5,"Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,4.0,6.0,14.0,14.0,,2.0,7.0,,9,21.012198,105.8552245,True,True,True,True,5
2023-06-02 10:28:19,Nhà riêng,3.59,24.0,"Hoài Đức, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội,3.0,4.0,3.0,,,,,,9,21.0151072,105.7814958,False,False,False,False,0
2023-06-02 09:52:17,Nhà riêng,3.25,48.0,"Himlam, Hùng Vương, Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,4.0,3.0,3.25,3.25,,4.0,4.0,4.0,9,20.8763328,106.64442867897044,True,False,True,True,4
2023-06-02 09:33:49,Nhà riêng,3.45,53.0,"Long Biên, Hà Nội",Long Biên,Hà Nội,4.0,5.0,3.45,3.45,,,4.0,,9,21.0257066,105.8921527,False,True,True,False,2
2023-06-02 08:47:55,Nhà riêng,3.2,50.0,"Himlam, Hùng Vương, Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,4.0,3.0,3.0,3.0,,4.0,4.0,4.0,9,20.8763328,106.64442867897044,True,False,True,True,4
2023-06-01 14:52:33,Nhà riêng,8.8,47.0,"Thống Nhất, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,4.0,6.0,8.8,,,4.0,4.0,4.0,10,10.8409523,106.6649008,False,False,True,False,1
2023-06-01 14:53:38,Nhà riêng,75.0,35.0,"Nguyễn Thiện Thuật, Quận 3, TP Hồ Chí Minh",Quận 3,TP Hồ Chí Minh,2.0,1.0,,,1.0,2.0,2.0,,10,10.7693455,106.6782709,True,True,True,True,5
2023-06-01 15:02:17,Nhà riêng,6.5,88.0,"Đường Nguyễn Duy Trinh, Phường Phú Hữu, Q9, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,3.0,2.0,6.5,6.5,,,2.0,3.0,10,10.8311346,106.7715507,False,False,False,False,0
2023-06-01 15:11:53,Nhà riêng,3.99,30.0,ngõ 141 đường Giáp Nhị quận Hoàng Mai Hà Nội,Hoàng Mai,Hà Nội,3.0,4.0,3.99,3.99,1.0,3.0,5.0,,10,20.9755354,105.85744654567378,False,True,True,True,3
2023-06-01 16:08:02,Nhà riêng,4.0,60.0,"TTN 5 Q12, Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,2.0,2.0,3.5,4.3,2.0,,2.0,,10,10.86141075,106.66420925636412,False,False,True,False,1
2023-06-01 16:09:22,Nhà riêng,2.85,27.0,"Ni Sư Huỳnh Liên, P.10, Tân Bình, TP Hồ Chí Minh",Tân Bình,TP Hồ Chí Minh,2.0,2.0,2.85,,,2.0,3.0,3.0,10,10.7854672,106.645595,True,False,True,False,3
2023-06-01 16:18:33,Nhà riêng,6.5,45.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,,,6.5,6.5,,,5.0,,10,21.02916475,105.80343767219593,True,True,True,True,5
2023-06-01 16:24:19,Nhà riêng,5.0,60.0,"TTN5, Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,2.0,2.0,5.0,5.8,2.0,,2.0,,10,10.86141075,106.66420925636412,False,False,True,False,1
2023-06-01 16:26:56,Nhà riêng,4.0,53.0,"HCM, Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,2.0,3.0,0.006,0.006,2.0,2.0,2.0,,10,10.82202435,106.68756890394116,False,False,True,False,1
2023-06-01 16:35:36,Nhà riêng,4.0,64.0,"Q12, Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,3.0,3.0,4.0,5.8,,,3.0,,10,10.86141075,106.66420925636412,False,False,True,False,1
2023-06-01 16:45:20,Nhà riêng,4.0,60.0,"TTN 5 Q12, Quận 12, TP Hồ Chí Minh",Quận 12,TP Hồ Chí Minh,2.0,2.0,3.5,5.8,2.0,,2.0,,10,10.86141075,106.66420925636412,False,False,True,False,1
2023-06-01 16:57:08,Nhà riêng,3.2,,"Lê Chân, Hải Phòng",Lê Chân,Hải Phòng,3.0,,3.2,3.2,,3.0,5.0,,10,20.83556265,106.681485781712,True,False,True,False,3
2023-06-01 18:36:48,Nhà mặt phố,4.8,65.0,"LẠC LONG QUÂN, QUẬN 11, TP Hồ Chí Minh",Quận 11,TP Hồ Chí Minh,,,4.0,,,,,,10,10.7646455,106.6421932,False,False,False,False,0
2023-06-01 18:54:38,Nhà riêng,2.7,36.0,"Đa Sỹ, Hà Đông, Hà Nội",Hà Đông,Hà Nội,4.0,,7.0962780005,7.0962780005,,4.0,4.0,4.0,10,20.9617846,105.7857004,True,True,True,True,5
2023-06-01 19:16:26,Nhà riêng,4.1,38.0,"Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,4.0,,2.0,2.0,2.0,,10,10.727068,106.7261695,False,True,True,True,3
2023-06-01 21:05:41,Nhà riêng,3.4,35.0,"Bán nhà phố an ninh tốt, tiện giao thông Cầu Đơ, Hà Cầu, Hà Đông 35m, 4 tầng, chỉ 3,4 tỷ 0962780005, Hà Nội",Hà Đông,Hà Nội,4.0,,4.0962780005,4.0962780005,,4.0,4.0,4.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:09:36,Nhà riêng,4.95,51.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,,,95.0962780005,95.0962780005,,,,,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:11:37,Nhà riêng,6.65,35.0,"vạn Phúc, Hà Đông, Hà Nội",Hà Đông,Hà Nội,4.0,2.0,6.65,6.65,2.0,4.0,4.0,4.0,10,20.9797001,105.7709573,True,True,True,False,4
2023-06-01 21:12:31,Nhà riêng,5.8,49.0,"Lê Lợi, Hà Cầu, Hà Đông, Hà Nội, -Dự án-",Hà Đông,Hà Nội,4.0,,5.8,5.8,,4.0,4.0,4.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:15:36,Nhà riêng,9.1,57.0,"Trần Phú, Văn Quán, Hà Đông, Hà Nội, -Dự án-",Hà Đông,Hà Nội,,,9.1,9.1,,,7.0,7.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:16:35,Nhà riêng,5.3,38.0,"Tô Hiệu, Hà Cầu, Hà Đông, Hà Nội, -Dự án-",Hà Đông,Hà Nội,4.0,,5.3,5.3,,4.0,5.0,5.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:17:36,Nhà riêng,7.85,93.0,"Quang Trung, Quang Trung, Hà Đông, Hà Nội, -Dự án-",Hà Đông,Hà Nội,,,7.85,7.85,,,4.0,4.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:18:46,Nhà riêng,2.75,30.0,"Hà Trì, Kiến Hưng, Hà Đông, Hà Nội, -Dự án-",Hà Đông,Hà Nội,2.0,,2.75,2.75,,2.0,3.0,3.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:18:46,Nhà riêng,2.75,30.0,"Hà Trì, Kiến Hưng, Hà Đông, Hà Nội, -Dự án-",Hà Đông,Hà Nội,2.0,,2.75,2.75,,2.0,3.0,3.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 21:24:05,Nhà riêng,7.3,65.0,"Phố Thiên Hiền, Mỹ ĐÌnh 1, Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội,1.0,,7.3,,,1.0,,,10,21.0151072,105.7814958,False,False,False,False,0
2023-06-01 21:26:31,Nhà riêng,6.8,,"Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Hà Nội,3.0,,6.8,,,3.0,5.0,,10,21.0151072,105.7814958,False,False,False,False,0
2023-06-01 22:29:44,Nhà riêng,5500.0,40.0,"68 Trung Kính -Cầu Giấy HN, Hà Nội",Cầu Giấy,Hà Nội,4.0,5.0,5.5,5.5,,,6.0,,10,21.0155892,105.7957794,True,True,True,True,5
2023-06-02 03:19:48,Nhà riêng,1.45,53.2,"Đường ĐT 2-8 Ấp 6 Đông Thạnh Hóc Môn TPHCM, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,2.0,2.0,1.45,1.45,2.0,2.0,2.0,,10,10.878345,106.57635314823771,False,False,True,False,1
2023-06-02 04:07:52,Nhà mặt phố,3.75,60.0,"363/ đất mới, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,2.0,2.0,3.75,,,2.0,5.0,2.0,10,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-02 04:18:50,Nhà mặt phố,5.45,60.0,"Lê văn quới, bình hưng hoà a, bình tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,4.0,5.0,,,4.0,3.0,5.0,10,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-01 14:48:33,Nhà riêng,3.75,35.0,ngõ 99 đường Định Công Hạ quận Hoàng Mai Hà Nội,Hoàng Mai,Hà Nội,4.0,3.0,3.0,3.75,2.0,4.0,3.0,,10,20.9755354,105.85744654567378,False,True,True,True,3
2023-06-01 10:26:11,Nhà,4.15,26.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,2.0,4.15,4.0,2.0,2.0,2.0,2.0,10,10.8041602,106.5878711,False,True,True,True,3
2023-06-01 11:06:04,Nhà riêng,7.18,45.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,5.0,7.0,7.0,,,,,10,20.9936873,105.8143014,True,True,True,False,4
2023-06-01 11:27:49,Nhà riêng,1.3,41.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,,1.3,,,2.0,,,10,10.9509538,106.8226134,True,False,True,True,4
2023-06-01 11:31:19,Nhà riêng,4.9,54.0,"Đường Lò Lu, Phường Trường Thạnh, Q9, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,4.0,3.0,4.9,4.9,3.0,4.0,3.0,3.0,10,10.8311346,106.7715507,False,False,False,False,0
2023-06-01 11:40:58,Nhà riêng,2.0,90.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,,2.0,,,2.0,,,10,10.9509538,106.8226134,True,False,True,True,4
2023-06-01 11:42:45,Nhà riêng,0.00155,30.0,"Hà Đông, Hà Nội",Hà Đông,Hà Nội,2.0,2.0,1.55,1.55,,,2.0,2.0,10,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 12:06:26,Nhà riêng,10.6,68.0,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,3.0,10.0,10.0,,,4.0,4.0,10,20.9936873,105.8143014,True,True,True,False,4
2023-06-01 12:14:59,Nhà riêng,2.8,60.0,"Sơn Trà, Đà Nẵng",Sơn Trà,Đà Nẵng,2.0,,2.8,2.8,,2.0,3.0,3.0,10,16.12049,108.2647075,False,False,False,False,0
2023-06-01 14:01:38,Nhà riêng,5.3,36.0,"Hà Nội, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,9.0,,5.3,5.3,,,6.0,6.0,10,20.9916633,105.79692237207136,True,True,True,True,5
2023-06-01 14:06:23,Nhà riêng,4.35,36.0,"Hà Nội, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,2.0,,4.35,4.35,,,2.0,2.0,10,20.9916633,105.79692237207136,True,True,True,True,5
2023-06-01 14:14:28,Nhà riêng,4.85,35.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,3.0,,,3.0,3.0,3.0,3.0,10,10.8440568,106.6403038,False,False,True,False,1
2023-06-01 14:14:41,Nhà riêng,5.75,42.0,"Hà Nội, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,,5.75,5.75,,2.0,5.0,5.0,10,20.9916633,105.79692237207136,True,True,True,True,5
2023-06-01 14:15:09,Nhà mặt phố,8.3,50.0,"Lý Thường Kiệt, Hồng Bàng, Hải Phòng",Hồng Bàng,Hải Phòng,1.0,1.0,8.3,8.3,,,1.0,1.0,10,20.8595715,106.6799697,True,False,True,False,3
2023-06-01 14:18:47,Nhà riêng,5.45,56.0,"Hà Nội, Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,4.0,,5.45,5.45,,,4.0,4.0,10,20.9916633,105.79692237207136,True,True,True,True,5
2023-06-01 14:24:44,Nhà mặt phố,0.58,70.0,"Bến Cát, Bình Dương",Bến Cát,Bình Dương,2.0,2.0,0.58,0.58,,,,,10,11.1319415,106.59996125428177,False,False,False,False,0
2023-06-01 14:24:51,Nhà riêng,16.8,140.0,"Hồng Tiến, Bồ Đề, Long Biên, Hà Nội",Long Biên,Hà Nội,,,16.8,,,,,,10,21.0257066,105.8921527,False,True,True,False,2
2023-06-01 14:40:15,Nhà riêng,4.7,44.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,3.0,,,3.0,3.0,3.0,3.0,10,10.8440568,106.6403038,False,False,True,False,1
2023-06-01 10:25:37,Nhà mặt phố,3300000.0,50.0,"Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,10,10.8311346,106.7715507,False,False,False,False,0
2023-05-31 12:03:06,Nhà mặt phố,7.5,62.0,"Tân Hương, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,4.0,4.0,7.5,,,4.0,3.0,4.0,11,10.7900064,106.6197034,False,True,True,True,3
2023-05-31 13:37:39,Nhà riêng,4.95,46.0,"Gò Dầu, Tân Quý, Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,3.0,2.0,4.95,,2.0,3.0,2.0,,11,10.7947903,106.6180236,False,True,True,True,3
2023-05-31 13:50:19,Nhà riêng,29.0,80.0,"Hoàng Quốc Việt, Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,2.0,8.0,,,,2.0,9.0,9.0,11,21.04659,105.804455,True,True,True,True,5
2023-05-31 14:15:02,Nhà mặt phố,14.2,61.0,"Hai Bà Trưng, Lê Chân, Hải Phòng",Lê Chân,Hải Phòng,2.0,2.0,14.2,14.2,,,2.0,2.0,11,20.8519691,106.67570233554432,True,True,True,True,5
2023-05-31 14:16:18,Nhà mặt phố,12.3,78.0,"LÊ LƯ, TÂN PHÚ, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,5.0,,12.3,,,5.0,6.0,6.0,11,10.7853909,106.6217393,False,True,True,True,3
2023-05-31 14:30:28,Nhà,3.19,46.0,"Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,2.0,3.19,,2.0,2.0,2.0,2.0,11,10.727068,106.7261695,False,True,True,True,3
2023-05-31 14:32:12,Nhà,2.0,28.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,2.0,,2.0,2.0,,,11,10.8440568,106.6403038,False,False,True,False,1
2023-05-31 14:36:36,Nhà,4.5,50.0,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,2.0,4.5,,2.0,3.0,2.0,,11,10.8010732,106.6798916250364,False,True,True,True,3
2023-05-31 14:45:11,Nhà riêng,0.8,100.0,"Đức Hòa, Long An",Đức Hòa,Long An,2.0,2.0,0.8,0.8,2.0,2.0,2.0,2.0,11,10.882814799999998,106.43380220306231,False,False,False,False,0
2023-05-31 15:00:49,Nhà riêng,8.4,63.0,"Lê Văn Thọ, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,4.0,5.0,8.4,,5.0,4.0,4.0,4.0,11,10.8447508,106.6570629,False,False,False,False,0
2023-05-31 15:42:07,Nhà riêng,3.5,35.0,ngõ 100 đường Văn Lương quận Đống Đa Hà Nội,Đống Đa,Hà Nội,4.0,4.0,3.0,3.5,,2.0,4.0,,11,21.0107989,105.8108632,True,True,True,False,4
2023-05-31 17:03:00,Nhà riêng,3.9,80.0,"Thành phố Hồ Chí Minh, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,,,4.0,4.5,,,3.0,3.0,11,10.7704304,106.650936,False,False,True,False,1
2023-05-31 17:03:00,Nhà riêng,3.9,80.0,"Thành phố Hồ Chí Minh, Quận 9, TP Hồ Chí Minh",Quận 9,TP Hồ Chí Minh,,,4.0,4.5,,,3.0,3.0,11,10.7704304,106.650936,False,False,True,False,1
2023-05-31 17:21:18,Nhà riêng,2500000.0,125.0,"Huế, Thừa Thiên Huế",Huế,Thừa Thiên Huế,4.0,3.0,2.5,2.5,2.0,4.0,2.0,2.0,11,16.4639321,107.5863388,True,True,True,True,5
2023-05-31 22:05:22,Nhà riêng,3.85,32.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,1.0,1.0,3.85,,1.0,1.0,5.0,,11,21.02916475,105.80343767219593,True,True,True,True,5
2023-05-31 22:13:08,Nhà riêng,6.15,35.0,"Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,6.0,,6.0,,,6.0,6.0,,11,21.02916475,105.80343767219593,True,True,True,True,5
2023-05-31 22:46:42,Nhà riêng,6.2,50.0,ngõ 97 đường Thái Thịnh Đống Đa Hà Nội,Đống Đa,Hà Nội,6.0,4.0,6.0,6.2,,2.0,5.0,,11,21.015036,105.8300542,False,True,False,True,2
2023-05-31 23:26:57,Nhà mặt phố,6.1,80.0,"Hương lộ 2, Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,4.0,4.0,,,5.0,,3.0,5.0,11,10.7673679,106.5977606,True,False,True,False,3
2023-05-31 23:28:28,Nhà mặt phố,35.0,190.0,"Gamuda Gardens , Hoàng Mai, Hà Nội",Hoàng Mai,Hà Nội,6.0,6.0,,,,,4.0,,11,20.9755354,105.85744654567378,False,True,True,True,3
2023-06-01 00:17:26,Nhà riêng,1.8,15.0,"Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,2.0,2.0,,,,,4.0,,11,21.023664,105.79150148310988,True,True,True,True,5
2023-06-01 07:10:26,Nhà riêng,2.8,37.0,"Tổ 6 Đa Sỹ, Hà Đông, Hà Nội",Hà Đông,Hà Nội,4.0,3.0,2.8,2.8,,4.0,4.0,4.0,11,20.9702189,105.7749566,True,True,True,True,5
2023-06-01 08:23:57,Nhà riêng,2.46,21.0,"Thống Nhất, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,,2.46,,,2.0,2.0,2.0,10,10.8409523,106.6649008,False,False,True,False,1
2023-06-01 08:26:30,Nhà riêng,5.1,,"Thanh Xuân, Hà Nội",Thanh Xuân,Hà Nội,,,5.1,,,,,,10,20.9936873,105.8143014,True,True,True,False,4
2023-06-01 08:51:12,Nhà riêng,6.1,76.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,6.0,5.0,6.0,,5.0,6.0,3.0,4.0,10,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-01 08:55:05,Nhà riêng,5.5,48.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,5.5,5.5,,,3.0,3.0,10,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-01 08:55:05,Nhà riêng,5.5,48.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,,,5.5,5.5,,,3.0,3.0,10,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-01 09:07:21,Nhà riêng,4.1,41.0,"Hồ Sen, Lê Chân, Hải Phòng",Lê Chân,Hải Phòng,4.0,3.0,4.0,4.1,3.0,4.0,4.0,,10,20.84924855,106.68168118480608,True,True,True,True,5
2023-06-01 09:07:24,Nhà riêng,11500000000.0,60.0,"Long Biên, Hà Nội",Long Biên,Hà Nội,4.0,6.0,11.0,,,4.0,6.0,6.0,10,21.0257066,105.8921527,False,True,True,False,2
2023-06-01 09:09:21,Nhà riêng,4.8,60.0,"Bình Tân, TP Hồ Chí Minh",Bình Tân,TP Hồ Chí Minh,3.0,4.0,4.0,3.5,4.0,3.0,3.0,5.0,10,10.8030656,106.65227606400094,False,False,True,False,1
2023-06-01 09:24:41,Nhà riêng,5.8,62.0,"Lệ Mật, Việt Hưng, Long Biên, Hà Nội",Long Biên,Hà Nội,,,5.8,,,,8.0,,10,21.0539349,105.89733141967886,True,True,True,True,5
2023-06-01 09:45:40,Nhà mặt phố,6800000.0,78.0,"Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,2.0,,6.8,6.8,,2.0,2.0,,10,10.8298295,106.7617899,False,False,True,False,1
2023-06-01 09:59:33,Nhà,4.2,98.0,"Đường Lê Văn Chí, Phường Linh Trung, Quận Thủ Đức, TP HCM, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,,4.2,4.2,,,,,10,10.8298295,106.7617899,False,False,True,False,1
2023-05-31 11:35:32,Nhà riêng,13.5,64.0,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,5.0,5.0,,,,,4.0,4.0,11,10.8010732,106.6798916250364,False,True,True,True,3
2023-05-31 10:29:19,Nhà,3.8,47.0,"Tân Phú, TP Hồ Chí Minh",Tân Phú,TP Hồ Chí Minh,2.0,,3.8,0.005,,2.0,2.0,2.0,11,10.727068,106.7261695,False,True,True,True,3
2023-05-31 11:27:05,Nhà riêng,13.5,64.0,"Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,5.0,5.0,,,,,4.0,4.0,11,10.8010732,106.6798916250364,False,True,True,True,3
2023-05-31 11:23:19,Nhà riêng,2.7,110.0,"Biên Hòa, Đồng Nai",Biên Hòa,Đồng Nai,2.0,2.0,2.7,,,2.0,,,11,10.9509538,106.8226134,True,False,True,True,4
